user_id,movie_id,rating
509,1025,2.5
509,1367,2.5
509,2054,2.5
509,4366,2.5
254,1580,2.5
254,592,2.5
254,3510,2.5
254,380,2.5
510,2762,2.5
510,3160,2.5
510,303,2.5
256,370,3
256,4232,3
256,4388,3
512,185,3
512,225,3
512,590,3
512,2,3
512,553,3
512,588,3
512,292,3
512,208,3
512,442,3
512,367,3
512,316,3
512,349,3
512,337,3
512,500,3
512,380,3
512,539,3
512,589,3
512,586,3
512,434,3
512,317,3
512,350,3
1,423,3
1,780,3
1,1030,3
1,500,3
1,3247,3
1,223,3
1,316,3
1,3243,3
1,1396,3
1,2528,3
1,1445,3
1,1408,3
1,1676,3
1,1377,3
1,1009,3
1,2657,3
1,296,3
1,1258,3
1,673,3
1,1580,3
1,2093,3
1,648,3
1,736,3
1,1644,3
1,70,3
1,2414,3
257,494,3
513,1080,3
513,7,3
513,2012,3
2,318,3
514,4202,3
514,1544,3
514,3708,3
514,1983,3
514,185,3
514,3052,3
514,2902,3
514,2406,3
514,3016,3
514,2002,3
514,4638,3
514,1587,3
514,4533,3
514,1101,3
514,3478,3
514,22,3
514,2375,3
514,1407,3
514,2144,3
514,1388,3
514,2987,3
514,3385,3
514,2161,3
514,2297,3
514,2454,3
514,2377,3
514,1991,3
514,2517,3
3,1371,3
259,410,3
259,3114,3
259,1517,3
259,4014,3
4,4020,3
4,937,3
4,1057,3
4,1885,3
4,3079,3
4,4881,3
4,1094,3
4,58,3
4,648,3
4,2395,3
4,351,3
4,247,3
4,4381,3
4,2145,3
4,3911,3
4,4252,3
4,1907,3
4,3809,3
4,595,3
4,4074,3
4,1923,3
4,4029,3
4,759,3
4,1198,3
4,4144,3
4,21,3
4,4166,3
4,3788,3
4,45,3
4,3358,3
4,171,3
4,4741,3
4,4027,3
4,1304,3
4,4002,3
4,357,3
4,1580,3
4,1734,3
4,52,3
260,128,3
260,4848,3
260,2186,3
260,1251,3
260,708,3
260,3911,3
260,1784,3
516,3052,3
516,1090,3
516,647,3
516,2268,3
516,708,3
516,4321,3
516,4291,3
516,2259,3
516,4337,3
516,1958,3
516,4361,3
5,265,3
5,534,3
5,318,3
5,608,3
5,253,3
5,39,3
5,153,3
5,364,3
5,344,3
5,300,3
5,592,3
5,410,3
5,589,3
5,515,3
5,150,3
5,597,3
5,349,3
261,2717,3
261,2002,3
517,1580,3
517,588,3
517,898,3
517,593,3
517,938,3
517,4027,3
517,2135,3
517,539,3
517,3606,3
517,597,3
517,916,3
517,1784,3
517,2115,3
517,1207,3
517,1265,3
517,2067,3
517,4246,3
517,2671,3
517,377,3
517,1951,3
517,3988,3
517,592,3
517,531,3
517,1848,3
517,945,3
517,1918,3
517,1148,3
517,3549,3
517,2028,3
517,2927,3
517,368,3
517,2,3
517,367,3
517,1010,3
517,2941,3
517,3034,3
517,952,3
6,371,3
6,540,3
6,66,3
6,135,3
6,171,3
6,362,3
6,381,3
6,343,3
6,344,3
6,357,3
6,455,3
6,524,3
6,839,3
6,217,3
6,273,3
6,383,3
6,204,3
6,253,3
6,291,3
6,880,3
6,181,3
6,224,3
6,303,3
6,87,3
6,382,3
6,437,3
6,113,3
6,163,3
6,243,3
6,79,3
6,185,3
6,426,3
6,799,3
6,31,3
6,378,3
6,460,3
6,979,3
6,159,3
6,412,3
6,419,3
6,494,3
6,310,3
6,366,3
6,254,3
6,527,3
6,208,3
6,266,3
6,416,3
6,189,3
6,575,3
6,606,3
6,27,3
6,347,3
6,1084,3
6,13,3
6,279,3
6,177,3
6,219,3
6,330,3
6,332,3
6,358,3
6,694,3
6,795,3
6,126,3
6,282,3
6,410,3
6,747,3
6,161,3
6,485,3
6,596,3
6,765,3
6,374,3
6,435,3
6,520,3
6,608,3
6,1073,3
6,174,3
6,289,3
6,628,3
6,342,3
6,537,3
6,65,3
6,265,3
6,489,3
6,891,3
6,352,3
6,497,3
6,704,3
6,801,3
6,270,3
6,336,3
6,490,3
6,445,3
6,710,3
6,10,3
6,201,3
6,302,3
6,458,3
6,842,3
6,165,3
6,532,3
6,105,3
6,360,3
6,536,3
6,552,3
6,205,3
6,531,3
6,543,3
6,662,3
6,667,3
6,981,3
6,1042,3
6,140,3
6,153,3
6,267,3
6,502,3
6,510,3
6,697,3
6,881,3
6,888,3
6,8,3
6,170,3
6,186,3
6,313,3
6,818,3
6,867,3
6,4,3
6,45,3
6,231,3
6,239,3
6,548,3
6,592,3
6,25,3
6,100,3
6,472,3
6,509,3
6,837,3
6,196,3
6,209,3
6,258,3
6,256,3
6,293,3
6,348,3
6,359,3
6,405,3
6,251,3
6,493,3
6,589,3
6,539,3
6,240,3
6,505,3
6,775,3
262,233,3
262,317,3
262,535,3
262,224,3
262,380,3
262,26,3
262,7,3
262,318,3
262,322,3
262,85,3
262,294,3
262,708,3
262,640,3
262,50,3
262,348,3
262,428,3
262,334,3
262,21,3
262,540,3
262,25,3
262,57,3
262,300,3
262,225,3
262,164,3
262,17,3
262,509,3
262,135,3
262,132,3
262,141,3
262,728,3
262,367,3
262,296,3
518,3418,3
518,468,3
518,783,3
518,3101,3
7,380,3
7,2640,3
7,588,3
7,592,3
7,920,3
7,4874,3
7,1617,3
7,58,3
7,1682,3
7,3994,3
263,1247,3
263,539,3
263,2080,3
263,3168,3
263,1500,3
263,802,3
263,2628,3
263,1722,3
263,2108,3
263,2700,3
263,2406,3
263,300,3
263,1190,3
263,1821,3
263,2953,3
263,296,3
263,377,3
263,1684,3
263,2405,3
263,586,3
263,1094,3
263,2724,3
263,988,3
263,2918,3
263,2987,3
263,2266,3
263,24,3
263,2539,3
263,852,3
263,1580,3
263,2085,3
263,2990,3
263,1339,3
263,2125,3
519,1968,3
8,292,3
8,539,3
8,141,3
8,587,3
8,317,3
8,457,3
8,39,3
8,586,3
8,592,3
8,356,3
8,236,3
8,110,3
8,208,3
8,367,3
8,252,3
8,235,3
8,597,3
8,339,3
8,440,3
8,282,3
8,32,3
264,648,3
264,48,3
264,1090,3
520,2115,3
520,2827,3
520,2985,3
520,4799,3
520,924,3
520,2094,3
520,256,3
520,1049,3
520,1131,3
520,368,3
520,1831,3
520,3809,3
520,880,3
520,1924,3
9,41,3
9,187,3
9,3735,3
9,2023,3
9,3328,3
9,2011,3
9,627,3
9,371,3
9,2877,3
265,491,3
265,2429,3
265,592,3
265,3148,3
265,3269,3
265,509,3
265,1584,3
265,1807,3
265,531,3
265,832,3
265,281,3
265,590,3
265,3844,3
265,2445,3
265,3527,3
265,516,3
265,1620,3
265,1678,3
265,2430,3
265,1371,3
265,2268,3
265,1084,3
265,2474,3
265,2094,3
265,253,3
265,3791,3
265,3807,3
265,266,3
265,2916,3
265,788,3
265,2431,3
265,3108,3
265,1375,3
265,1363,3
265,2968,3
265,3766,3
265,3259,3
265,1097,3
265,1580,3
265,3504,3
265,3591,3
265,3308,3
265,1246,3
265,2352,3
265,1271,3
265,1726,3
265,2240,3
265,3528,3
265,2688,3
265,1183,3
265,1193,3
265,1373,3
265,111,3
265,1095,3
265,2289,3
265,110,3
265,3194,3
265,1263,3
265,1727,3
265,2011,3
265,3098,3
521,104,3
521,640,3
521,707,3
521,786,3
521,880,3
521,95,3
521,637,3
521,7,3
521,852,3
521,103,3
521,140,3
521,32,3
521,5,3
521,81,3
521,694,3
521,112,3
521,29,3
521,762,3
10,1307,3
10,1088,3
10,3882,3
10,1247,3
266,2094,3
266,1171,3
266,1374,3
266,474,3
266,1500,3
266,2353,3
266,1215,3
266,441,3
266,1641,3
266,2355,3
266,316,3
266,1527,3
266,2395,3
266,1722,3
266,95,3
266,367,3
266,1375,3
266,1923,3
266,2770,3
266,1356,3
266,1784,3
266,3016,3
266,145,3
266,3020,3
266,1210,3
266,1580,3
266,493,3
266,2812,3
266,1042,3
266,2000,3
266,198,3
522,62,3
522,2628,3
522,2706,3
522,529,3
522,608,3
522,524,3
522,3949,3
522,1,3
522,364,3
11,1573,3
11,165,3
11,493,3
11,1100,3
11,1385,3
11,2027,3
11,1687,3
11,208,3
11,434,3
11,368,3
11,1370,3
11,95,3
11,377,3
11,466,3
11,1438,3
11,153,3
11,1616,3
11,10,3
267,1302,3
267,3994,3
523,745,3
12,1405,3
12,277,3
12,2421,3
268,869,3
268,1923,3
268,1704,3
268,719,3
268,2539,3
268,2231,3
268,2247,3
268,1271,3
268,2641,3
268,1580,3
268,2829,3
268,1680,3
268,1036,3
268,2000,3
268,2640,3
268,2802,3
268,2712,3
268,2918,3
268,1641,3
268,1625,3
268,2593,3
268,1840,3
268,2130,3
268,47,3
268,508,3
268,1377,3
268,2630,3
268,1206,3
268,2915,3
524,839,3
524,1101,3
524,1214,3
524,32,3
524,21,3
524,780,3
524,110,3
524,204,3
524,153,3
524,445,3
524,1020,3
524,653,3
524,786,3
524,19,3
524,508,3
524,165,3
524,370,3
524,648,3
524,1254,3
524,737,3
524,185,3
524,912,3
524,1302,3
524,86,3
524,344,3
524,1390,3
524,592,3
524,119,3
524,736,3
524,969,3
524,172,3
524,520,3
524,913,3
524,196,3
524,466,3
524,1210,3
524,1220,3
524,112,3
524,329,3
524,442,3
524,788,3
524,923,3
524,707,3
524,253,3
524,586,3
524,1370,3
524,368,3
524,316,3
524,1246,3
524,25,3
524,454,3
524,1183,3
13,2145,3
13,3952,3
13,2174,3
13,3513,3
13,597,3
13,1173,3
13,3977,3
13,3717,3
13,3893,3
13,1619,3
269,828,3
269,81,3
269,784,3
269,737,3
269,5,3
269,494,3
269,1047,3
269,786,3
269,743,3
269,95,3
269,63,3
269,648,3
525,4823,3
525,3825,3
525,1923,3
525,3793,3
525,1033,3
525,2628,3
525,3751,3
525,2248,3
525,34,3
525,1951,3
525,1517,3
525,2087,3
525,1947,3
525,1022,3
525,1760,3
525,4054,3
525,3397,3
525,2394,3
525,4069,3
525,48,3
525,3988,3
525,2687,3
525,4896,3
525,2089,3
525,3977,3
14,39,3
14,455,3
14,524,3
14,4,3
14,318,3
14,586,3
14,540,3
14,448,3
14,231,3
14,7,3
14,597,3
14,508,3
14,377,3
14,105,3
14,527,3
14,480,3
14,552,3
14,351,3
14,491,3
14,193,3
14,296,3
270,140,3
270,7,3
270,3,3
270,6,3
270,708,3
270,762,3
270,648,3
270,9,3
270,628,3
270,141,3
270,112,3
270,786,3
270,5,3
270,733,3
526,2028,3
15,256,3
15,3994,3
15,2762,3
15,4306,3
15,3753,3
15,1527,3
15,364,3
15,2081,3
15,1347,3
15,293,3
15,588,3
271,3701,3
271,1093,3
271,4466,3
271,2329,3
271,4370,3
271,1282,3
271,1674,3
271,1225,3
271,2791,3
527,1206,3
527,4280,3
527,1544,3
527,2367,3
527,551,3
527,2043,3
527,48,3
527,736,3
527,1250,3
527,1282,3
527,2366,3
527,920,3
527,1028,3
527,1407,3
527,4327,3
527,2085,3
527,2054,3
527,4799,3
527,4508,3
16,593,3
16,296,3
16,1281,3
16,4011,3
16,1201,3
16,2490,3
16,260,3
16,1196,3
16,2641,3
16,1219,3
17,1358,3
17,1466,3
273,150,3
273,520,3
273,592,3
273,253,3
273,587,3
273,552,3
273,608,3
273,472,3
273,252,3
273,539,3
273,442,3
529,1073,3
529,661,3
529,104,3
529,788,3
529,743,3
529,637,3
529,1,3
529,711,3
529,141,3
529,648,3
529,62,3
18,2184,3
18,2012,3
18,4816,3
18,2470,3
18,1682,3
18,4643,3
18,653,3
18,595,3
18,2692,3
18,3257,3
18,3253,3
18,208,3
18,370,3
18,2422,3
18,364,3
18,2421,3
18,648,3
18,1608,3
18,2411,3
18,673,3
18,1391,3
18,2412,3
18,2953,3
18,2,3
18,4728,3
18,1917,3
18,442,3
274,2951,3
274,595,3
274,4161,3
274,4728,3
274,2080,3
274,3243,3
274,4367,3
274,788,3
274,1405,3
274,3267,3
274,1993,3
274,292,3
274,1327,3
274,592,3
274,1288,3
274,653,3
274,886,3
274,1918,3
274,2000,3
274,2539,3
274,2090,3
274,2431,3
274,3361,3
274,2012,3
274,2907,3
274,4247,3
274,2033,3
274,3327,3
274,1407,3
274,2953,3
274,111,3
274,4369,3
274,8,3
274,3489,3
274,4744,3
274,250,3
274,1091,3
274,2641,3
274,3438,3
274,4370,3
274,239,3
274,1604,3
274,502,3
274,923,3
274,1863,3
274,2338,3
274,2596,3
274,3702,3
274,4005,3
274,4148,3
274,2361,3
274,2901,3
274,3157,3
274,3825,3
274,551,3
274,1862,3
274,2161,3
274,3979,3
274,4748,3
274,519,3
274,1199,3
274,2170,3
274,3793,3
274,185,3
274,555,3
274,594,3
274,765,3
274,3484,3
274,904,3
274,1201,3
274,2096,3
274,4239,3
274,1497,3
274,2797,3
274,4519,3
274,4876,3
274,608,3
274,2687,3
274,2793,3
274,2083,3
274,2194,3
274,3704,3
274,1992,3
274,2717,3
274,3017,3
274,65,3
274,1378,3
274,2078,3
274,3082,3
274,2059,3
274,3254,3
274,4241,3
274,4679,3
274,175,3
274,3439,3
274,3984,3
274,3156,3
274,4052,3
274,1515,3
274,1599,3
274,2136,3
274,3386,3
274,4388,3
274,4448,3
274,500,3
274,2581,3
274,2799,3
274,4545,3
274,2123,3
274,2335,3
274,3911,3
274,4366,3
274,62,3
274,968,3
274,2089,3
274,3408,3
274,783,3
274,575,3
274,3799,3
274,1580,3
274,661,3
274,733,3
274,4022,3
274,724,3
274,2087,3
274,3652,3
274,2133,3
274,260,3
274,1408,3
274,2572,3
274,709,3
274,1982,3
274,2291,3
274,2294,3
274,4040,3
274,317,3
274,2420,3
274,2699,3
274,4701,3
274,87,3
274,4018,3
530,329,3
530,208,3
530,509,3
530,350,3
530,161,3
530,586,3
530,300,3
530,500,3
530,377,3
19,3683,3
19,661,3
19,1016,3
19,1259,3
19,1517,3
19,1907,3
19,2048,3
19,2428,3
19,2683,3
19,2746,3
19,3479,3
19,3510,3
19,1129,3
19,3692,3
19,423,3
19,1918,3
19,2320,3
19,2387,3
19,2414,3
19,165,3
19,407,3
19,733,3
19,1267,3
19,1569,3
19,2581,3
19,442,3
19,2000,3
19,2232,3
19,2550,3
19,3450,3
19,13,3
19,543,3
19,1663,3
19,3624,3
19,1409,3
19,1920,3
19,2266,3
19,2490,3
19,3247,3
19,3686,3
19,2453,3
19,2496,3
19,2628,3
19,1238,3
19,2097,3
19,2797,3
19,3044,3
19,3300,3
19,135,3
19,258,3
19,906,3
19,1963,3
19,2302,3
19,3505,3
19,3,3
19,2139,3
19,3264,3
19,3418,3
19,1020,3
19,1688,3
19,1971,3
19,2294,3
19,3400,3
19,588,3
19,2108,3
19,2123,3
19,2953,3
19,930,3
19,2015,3
19,2393,3
19,2657,3
19,2,3
19,1834,3
19,2002,3
19,2133,3
19,2203,3
19,3671,3
19,1371,3
19,1396,3
19,2227,3
19,2248,3
19,2413,3
19,2485,3
19,2870,3
19,3034,3
19,3809,3
19,711,3
19,1215,3
19,1702,3
19,2054,3
19,3608,3
19,3763,3
19,610,3
19,1047,3
19,1333,3
19,1441,3
19,1812,3
19,1994,3
19,47,3
19,339,3
19,1479,3
19,1552,3
19,2470,3
19,539,3
19,1307,3
19,1457,3
19,1805,3
19,2167,3
19,3052,3
19,474,3
19,513,3
19,586,3
19,1089,3
19,2672,3
19,3032,3
19,3662,3
19,799,3
19,1356,3
19,1359,3
19,2060,3
19,2111,3
19,2321,3
19,1057,3
19,2144,3
19,2355,3
19,3016,3
19,3040,3
19,708,3
19,2115,3
19,3685,3
19,330,3
19,648,3
19,1378,3
19,1461,3
19,1921,3
19,2153,3
19,1127,3
19,1136,3
19,1407,3
19,1732,3
19,3081,3
19,3476,3
19,3712,3
19,44,3
19,1970,3
19,1394,3
19,1722,3
19,2082,3
19,3550,3
19,368,3
19,434,3
19,924,3
19,1584,3
19,2249,3
19,440,3
19,761,3
19,2105,3
19,597,3
19,1257,3
19,1391,3
19,2804,3
19,3515,3
19,158,3
19,378,3
19,2699,3
19,2706,3
19,3448,3
19,468,3
19,1377,3
19,2044,3
19,1610,3
19,2033,3
19,3551,3
19,3622,3
19,370,3
19,1748,3
19,2150,3
19,2622,3
19,2836,3
19,2883,3
19,1485,3
19,2572,3
19,2857,3
19,2888,3
19,1077,3
19,1375,3
19,1845,3
19,2100,3
19,3751,3
19,432,3
19,1200,3
19,2012,3
19,2206,3
19,2467,3
19,364,3
19,1345,3
19,2143,3
19,2193,3
19,3825,3
19,911,3
19,1380,3
19,466,3
19,2245,3
19,2287,3
19,2394,3
19,2985,3
19,3087,3
19,3243,3
19,497,3
19,2016,3
19,2335,3
19,3706,3
19,223,3
19,427,3
19,587,3
19,921,3
19,1681,3
19,1909,3
19,2416,3
19,2867,3
19,3394,3
19,3752,3
19,253,3
19,2088,3
19,3039,3
19,295,3
19,2003,3
19,2640,3
19,2916,3
19,118,3
19,986,3
19,1210,3
19,1777,3
19,3797,3
19,252,3
19,380,3
19,742,3
19,2004,3
19,2110,3
19,2617,3
19,2641,3
19,2802,3
19,422,3
19,2184,3
19,2406,3
19,3225,3
19,3395,3
19,170,3
19,1583,3
19,1717,3
19,3499,3
19,3578,3
275,1042,3
275,4017,3
275,587,3
275,905,3
275,562,3
275,1580,3
275,2000,3
275,4628,3
275,300,3
275,3551,3
275,4214,3
275,3361,3
275,3751,3
275,3526,3
275,4016,3
275,4384,3
275,910,3
275,2302,3
275,3882,3
275,111,3
275,1653,3
275,4205,3
275,1171,3
275,4002,3
275,4306,3
275,356,3
275,3253,3
275,25,3
275,1466,3
275,1809,3
275,1952,3
275,4901,3
275,4066,3
275,913,3
275,1641,3
275,2134,3
275,4321,3
275,1517,3
275,3728,3
275,3192,3
275,916,3
275,1206,3
275,1449,3
275,1542,3
275,1649,3
275,1094,3
275,1188,3
275,2243,3
275,1639,3
275,1694,3
275,750,3
275,1719,3
275,2245,3
275,190,3
275,3948,3
531,4284,3
531,919,3
531,590,3
531,2473,3
531,3699,3
531,4447,3
531,2640,3
20,3510,3
20,4718,3
20,3972,3
20,158,3
20,1030,3
20,1031,3
20,1547,3
20,3623,3
20,4643,3
20,1010,3
20,3157,3
20,2090,3
20,3512,3
20,2,3
20,4447,3
20,3300,3
20,1722,3
20,3565,3
20,3753,3
20,1848,3
20,2092,3
20,709,3
20,4865,3
20,586,3
20,4370,3
20,3555,3
20,1367,3
20,4641,3
276,609,3
276,810,3
276,5,3
276,653,3
276,631,3
532,290,3
532,4654,3
532,293,3
532,4351,3
532,1304,3
532,1704,3
532,1954,3
21,1148,3
21,4700,3
21,2953,3
21,2402,3
21,367,3
21,3462,3
21,293,3
21,145,3
21,745,3
21,2355,3
21,2052,3
21,2724,3
21,48,3
21,902,3
277,1167,3
277,65,3
277,112,3
277,788,3
277,1429,3
277,673,3
277,1359,3
277,1073,3
277,737,3
277,656,3
277,637,3
277,1043,3
277,95,3
533,1348,3
533,2455,3
22,1042,3
22,4306,3
22,858,3
22,4226,3
22,2968,3
278,3396,3
278,4321,3
278,2371,3
278,1347,3
534,1562,3
534,788,3
534,231,3
534,2720,3
23,1200,3
23,3030,3
23,866,3
23,2019,3
23,1884,3
23,300,3
23,4027,3
23,1203,3
23,1248,3
23,2951,3
23,3424,3
23,1960,3
23,2194,3
23,1952,3
23,1213,3
23,1136,3
23,58,3
23,3462,3
23,431,3
23,175,3
23,750,3
23,1036,3
23,1425,3
23,2542,3
279,1676,3
279,356,3
279,4226,3
279,3753,3
279,1370,3
279,4886,3
279,1,3
535,2482,3
535,2860,3
535,2539,3
535,2583,3
535,2570,3
535,2671,3
535,2580,3
24,1639,3
24,1653,3
24,733,3
24,2134,3
24,1297,3
280,2706,3
280,2581,3
280,277,3
280,19,3
280,231,3
280,3988,3
280,344,3
280,910,3
280,2724,3
280,104,3
280,4018,3
280,2396,3
536,419,3
536,350,3
536,445,3
536,370,3
536,416,3
536,590,3
536,329,3
536,335,3
536,589,3
536,233,3
536,315,3
536,276,3
536,457,3
281,3861,3
281,4214,3
281,2694,3
281,1381,3
281,252,3
537,1721,3
26,153,3
26,380,3
26,34,3
26,344,3
26,356,3
26,185,3
26,300,3
26,288,3
26,225,3
26,349,3
26,150,3
26,10,3
282,2468,3
282,4447,3
282,1947,3
282,2791,3
282,648,3
282,4025,3
282,3263,3
282,1721,3
282,2398,3
282,4718,3
282,4018,3
282,3977,3
282,4369,3
282,3752,3
538,4018,3
27,1304,3
27,2142,3
27,1396,3
27,3791,3
27,1592,3
27,3751,3
27,661,3
27,2532,3
27,1356,3
27,3157,3
27,2530,3
27,421,3
27,3519,3
27,1,3
27,60,3
27,2085,3
27,3247,3
27,455,3
27,1960,3
27,780,3
27,2059,3
27,238,3
27,736,3
27,2709,3
27,1580,3
27,1474,3
27,2355,3
283,1265,3
283,1393,3
283,70,3
283,500,3
283,586,3
283,1541,3
283,1,3
283,2082,3
283,2124,3
283,785,3
283,1120,3
283,63,3
283,805,3
539,1060,3
539,3608,3
539,1297,3
28,2985,3
28,4626,3
28,253,3
28,1754,3
28,211,3
28,1089,3
28,161,3
28,1209,3
28,4874,3
28,2762,3
28,3950,3
28,635,3
28,2908,3
28,481,3
28,4017,3
28,349,3
28,1480,3
28,553,3
28,3176,3
28,2951,3
28,3252,3
28,4019,3
28,290,3
28,3994,3
28,1120,3
28,47,3
28,457,3
28,353,3
28,1171,3
28,3499,3
28,3556,3
28,2706,3
28,2916,3
28,2686,3
28,3020,3
28,3052,3
28,3980,3
28,3033,3
28,1095,3
28,3510,3
28,924,3
28,780,3
28,3408,3
28,3271,3
28,1208,3
28,1466,3
28,2268,3
28,4378,3
28,2542,3
28,527,3
28,599,3
28,172,3
28,3260,3
28,1580,3
28,1704,3
28,21,3
28,3198,3
28,608,3
28,2618,3
28,555,3
28,1303,3
28,4034,3
28,224,3
28,3911,3
28,1101,3
28,1590,3
28,1234,3
28,1617,3
28,898,3
28,4370,3
284,275,3
284,172,3
284,355,3
284,704,3
284,153,3
284,552,3
284,224,3
284,44,3
284,349,3
284,520,3
284,351,3
284,256,3
284,255,3
284,21,3
284,39,3
284,145,3
284,329,3
284,353,3
284,47,3
284,276,3
284,410,3
284,235,3
284,420,3
284,342,3
284,415,3
284,433,3
284,485,3
284,432,3
540,2598,3
540,2567,3
29,3591,3
29,170,3
29,2420,3
29,1792,3
285,4091,3
285,3262,3
285,1103,3
541,442,3
541,410,3
541,259,3
541,551,3
541,595,3
541,371,3
541,472,3
541,344,3
541,293,3
541,552,3
541,491,3
541,248,3
541,345,3
541,589,3
541,597,3
541,165,3
541,464,3
541,1,3
541,153,3
541,415,3
541,608,3
541,95,3
541,377,3
541,471,3
541,368,3
541,540,3
541,281,3
541,303,3
541,588,3
541,592,3
541,361,3
541,196,3
541,610,3
541,15,3
541,364,3
541,434,3
541,445,3
541,544,3
541,203,3
30,1200,3
286,2000,3
286,368,3
286,1732,3
286,1923,3
286,2001,3
286,2712,3
286,1370,3
286,3481,3
286,2572,3
286,1580,3
286,653,3
286,1396,3
286,1407,3
286,337,3
286,158,3
286,70,3
286,1183,3
286,1912,3
542,4025,3
542,1721,3
31,1231,3
31,1136,3
31,1393,3
31,612,3
31,17,3
31,1200,3
31,5,3
31,344,3
31,1246,3
287,1059,3
287,2918,3
287,1270,3
287,1753,3
287,2747,3
287,1090,3
287,2797,3
287,1777,3
287,4259,3
287,1193,3
287,2804,3
543,356,3
32,780,3
32,1,3
32,553,3
32,410,3
32,1183,3
32,786,3
32,357,3
32,140,3
32,252,3
32,1224,3
32,236,3
32,1080,3
32,3,3
32,337,3
32,6,3
32,471,3
32,628,3
32,719,3
32,353,3
32,376,3
32,694,3
32,62,3
32,653,3
32,799,3
32,1438,3
32,39,3
32,52,3
32,648,3
32,661,3
32,736,3
32,784,3
32,1425,3
32,95,3
32,153,3
32,327,3
32,996,3
32,24,3
32,880,3
32,1367,3
288,141,3
288,1022,3
288,1298,3
288,1513,3
288,2194,3
288,2291,3
288,2745,3
288,3308,3
288,3424,3
288,3926,3
288,802,3
288,1011,3
288,2136,3
288,3812,3
288,1029,3
288,1101,3
288,1499,3
288,1665,3
288,1994,3
288,3204,3
288,364,3
288,963,3
288,1371,3
288,1500,3
288,2141,3
288,1961,3
288,2078,3
288,3040,3
288,3176,3
288,575,3
288,1377,3
288,2013,3
288,2347,3
288,2462,3
288,2662,3
288,2867,3
288,4047,3
288,783,3
288,1240,3
288,2401,3
288,2687,3
288,2716,3
288,4239,3
288,1958,3
288,2021,3
288,2133,3
288,3345,3
288,4019,3
288,616,3
288,1550,3
288,2046,3
288,2336,3
288,2921,3
288,2944,3
288,4005,3
288,4709,3
288,587,3
288,1396,3
288,1663,3
288,2248,3
288,2409,3
288,3552,3
288,150,3
288,410,3
288,500,3
288,1588,3
288,2016,3
288,2110,3
288,2987,3
288,3572,3
288,3654,3
288,3672,3
288,838,3
288,2090,3
288,2116,3
288,2352,3
288,2922,3
288,4719,3
288,457,3
288,1078,3
288,1258,3
288,1660,3
288,2043,3
288,3174,3
288,3806,3
288,362,3
288,2527,3
288,969,3
288,1616,3
288,2367,3
288,2779,3
288,3157,3
288,3863,3
288,3959,3
288,349,3
288,1883,3
288,2762,3
288,3397,3
288,3784,3
288,4042,3
288,1013,3
288,1042,3
288,2427,3
288,2846,3
288,3015,3
288,3751,3
288,3893,3
288,3937,3
288,597,3
288,688,3
288,2124,3
288,3526,3
288,3703,3
288,4036,3
288,231,3
288,266,3
288,1083,3
288,1873,3
288,2094,3
288,2458,3
288,3519,3
288,3635,3
288,3676,3
288,10,3
288,1222,3
288,1283,3
288,2989,3
288,3159,3
288,3668,3
288,380,3
288,592,3
288,952,3
288,2072,3
288,2355,3
288,2857,3
288,3543,3
288,4041,3
288,813,3
288,1302,3
288,2405,3
288,3681,3
288,586,3
288,1008,3
288,1019,3
288,1253,3
288,2040,3
288,2134,3
288,2429,3
288,2571,3
288,2903,3
288,3985,3
288,4011,3
288,1591,3
288,2018,3
288,2400,3
288,3524,3
288,256,3
288,2424,3
288,2946,3
288,3016,3
288,3506,3
288,4643,3
288,161,3
288,2085,3
288,3070,3
288,3210,3
288,3253,3
288,3771,3
288,2463,3
288,2641,3
288,2872,3
288,2993,3
288,3481,3
288,3809,3
288,1544,3
288,1566,3
288,1919,3
288,2081,3
288,2916,3
288,3342,3
288,647,3
288,1031,3
288,1200,3
288,1246,3
288,2009,3
288,2035,3
288,2065,3
288,2105,3
288,2312,3
288,2728,3
288,3039,3
288,3244,3
288,4506,3
288,1393,3
288,1968,3
288,2096,3
288,2135,3
288,2289,3
288,2471,3
288,3247,3
288,4009,3
288,87,3
288,920,3
288,968,3
288,1292,3
288,1721,3
288,2080,3
288,2083,3
288,2097,3
288,2311,3
288,2460,3
288,2795,3
288,3074,3
288,3368,3
288,3633,3
288,43,3
288,1009,3
288,2005,3
288,2863,3
288,3098,3
288,4110,3
288,412,3
288,524,3
288,986,3
288,1020,3
288,2004,3
288,2055,3
288,3105,3
288,3169,3
288,474,3
288,585,3
288,908,3
288,1061,3
288,1186,3
288,2109,3
288,2236,3
288,2990,3
288,1021,3
288,1030,3
288,1135,3
288,2139,3
288,2416,3
288,2528,3
288,3115,3
288,3964,3
288,4443,3
288,317,3
288,1345,3
288,1920,3
288,2015,3
288,2034,3
288,2098,3
288,2875,3
288,3034,3
288,3147,3
288,1610,3
288,2087,3
288,4492,3
288,4816,3
288,733,3
288,2369,3
288,2414,3
288,2455,3
288,2866,3
288,3101,3
288,1272,3
288,2137,3
288,2406,3
288,3551,3
288,3763,3
288,4023,3
288,4121,3
288,339,3
288,553,3
288,1350,3
288,1620,3
288,2033,3
288,2053,3
288,2919,3
288,2948,3
288,3087,3
288,1214,3
288,1231,3
288,1947,3
288,2313,3
288,2454,3
288,3167,3
288,4473,3
288,344,3
288,355,3
288,466,3
288,1127,3
288,2142,3
288,2616,3
288,3044,3
288,3998,3
288,4370,3
288,4571,3
288,73,3
288,1848,3
288,2245,3
